course,relative_path,extension,size_bytes,status,note,detail
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-imports\README.md,.md,355,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\lib\dynamic-import.js,.js,1759,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\lib\dynamic-import.js.map,.map,4015,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\lib\get-module-name.js,.js,1731,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\lib\get-module-name.js.map,.map,3916,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\lib\index.js,.js,13496,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\lib\index.js.map,.map,32033,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\lib\lazy-modules.js,.js,1005,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\lib\lazy-modules.js.map,.map,2379,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\lib\normalize-and-load-metadata.js,.js,13262,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\lib\normalize-and-load-metadata.js.map,.map,34957,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\lib\rewrite-live-references.js,.js,13596,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\lib\rewrite-live-references.js.map,.map,35137,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\lib\rewrite-this.js,.js,641,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\lib\rewrite-this.js.map,.map,1531,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\LICENSE,(none),1106,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\package.json,.json,874,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-module-transforms\README.md,.md,387,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-plugin-utils\lib\index.js,.js,2557,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-plugin-utils\lib\index.js.map,.map,7209,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-plugin-utils\LICENSE,(none),1106,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-plugin-utils\package.json,.json,614,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-plugin-utils\README.md,.md,332,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-string-parser\lib\index.js,.js,7860,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-string-parser\lib\index.js.map,.map,21757,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-string-parser\LICENSE,(none),1106,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-string-parser\package.json,.json,758,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-string-parser\README.md,.md,335,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-identifier\lib\identifier.js,.js,12543,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-identifier\lib\identifier.js.map,.map,26771,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-identifier\lib\index.js,.js,1362,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-identifier\lib\index.js.map,.map,505,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-identifier\lib\keyword.js,.js,1577,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-identifier\lib\keyword.js.map,.map,3842,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-identifier\LICENSE,(none),1106,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-identifier\package.json,.json,738,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-identifier\README.md,.md,369,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-option\lib\find-suggestion.js,.js,743,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-option\lib\find-suggestion.js.map,.map,2691,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-option\lib\index.js,.js,497,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-option\lib\index.js.map,.map,327,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-option\lib\validator.js,.js,1428,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-option\lib\validator.js.map,.map,4006,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-option\LICENSE,(none),1106,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-option\package.json,.json,631,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helper-validator-option\README.md,.md,346,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helpers\lib\helpers\applyDecoratedDescriptor.js,.js,957,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helpers\lib\helpers\applyDecoratedDescriptor.js.map,.map,2700,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helpers\lib\helpers\applyDecs.js,.js,14143,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helpers\lib\helpers\applyDecs.js.map,.map,36388,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helpers\lib\helpers\applyDecs2203.js,.js,10589,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helpers\lib\helpers\applyDecs2203.js.map,.map,27607,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helpers\lib\helpers\applyDecs2203R.js,.js,10961,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helpers\lib\helpers\applyDecs2203R.js.map,.map,28626,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helpers\lib\helpers\applyDecs2301.js,.js,12508,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helpers\lib\helpers\applyDecs2301.js.map,.map,32243,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
Digital Forensic,Project Digital Forensic  Copy\integration-forenchain-frontend-main\node_modules\@babel\helpers\lib\helpers\applyDecs2305.js,.js,8645,indexed_vendor_only,,Skipped content import for vendor/cache/git path.
